Date,Product,Expiry_Date,Open,Low,LTP,High,Close,Change,Change%,ATP,Spot_Price,Best_Buy,Best_Sell,OI,IM,EM,PEM,TM,Add_Long,Add_Short,SPCML,SPCMS,Volume,MSP_INR_per_Quintal,Policy_Shock_Flag,Import_Tonnes,Export_Tonnes,Net_Import_Tonnes,Rainfall_mm_mean,Rain_Dev%_mean,TMax_C_mean,TMin_C_mean,Heat_Stress_Days_sum,NDVI_mean,ENSO_Index,IOD_Index,Area_Sown_ha,Production_Tonnes,Yield_kg_ha,Sowing_Progress%,Monsoon_Progress%,Reservoir_Levels%,Mandi_Price_INR_Quintal,Global_Palm_Oil_USD_Tonne,Global_Soy_Oil_USD_Tonne,Policy_Global_Flag,Import_roll30_mean,trade_surge_flag,MSP_change_flag,Global_Palm_Oil_USD_Tonne_g,Global_Soy_Oil_USD_Tonne_g,ENSO_Index_g,IOD_Index_g,Rainfall_Lag1,Rainfall_Lag7,Rainfall_Lag15,Rainfall_Lag30,Rainfall_Lag60,Rainfall_Roll7_mean,Rainfall_Roll7_std,Rainfall_Roll30_mean,Rainfall_Roll30_std,TMax_Lag1,TMax_Lag7,TMax_Lag15,TMax_Lag30,TMax_Lag60,TMax_Roll7_mean,TMax_Roll7_std,TMax_Roll30_mean,TMax_Roll30_std,TMin_Lag1,TMin_Lag7,TMin_Lag15,TMin_Lag30,TMin_Lag60,TMin_Roll7_mean,TMin_Roll7_std,TMin_Roll30_mean,TMin_Roll30_std,Close_Lag1,Close_Lag7,Close_Lag15,Close_Lag30,Close_Lag60,Close_Roll7_mean,Close_Roll7_std,Close_Roll30_mean,Close_Roll30_std,LTP_Lag1,LTP_Lag7,LTP_Lag15,LTP_Lag30,LTP_Lag60,LTP_Roll7_mean,LTP_Roll7_std,LTP_Roll30_mean,LTP_Roll30_std,OI_Lag1,OI_Lag7,OI_Lag15,OI_Lag30,OI_Lag60,OI_Roll7_mean,OI_Roll7_std,OI_Roll30_mean,OI_Roll30_std,Mandi_Price_Lag1,Mandi_Price_Lag7,Mandi_Price_Lag15,Mandi_Price_Lag30,Mandi_Price_Lag60,Mandi_Price_Roll7_mean,Mandi_Price_Roll7_std,Mandi_Price_Roll30_mean,Mandi_Price_Roll30_std,NDVI_Lag1,NDVI_Lag7,NDVI_Lag15,NDVI_Lag30,NDVI_Lag60,NDVI_Roll7_mean,NDVI_Roll7_std,NDVI_Roll30_mean,NDVI_Roll30_std,ENSO_Lag1,ENSO_Lag7,ENSO_Lag15,ENSO_Lag30,ENSO_Lag60,ENSO_Roll7_mean,ENSO_Roll7_std,ENSO_Roll30_mean,ENSO_Roll30_std,IOD_Lag1,IOD_Lag7,IOD_Lag15,IOD_Lag30,IOD_Lag60,IOD_Roll7_mean,IOD_Roll7_std,IOD_Roll30_mean,IOD_Roll30_std,MSP_Lag1,MSP_Lag7,MSP_Lag15,MSP_Lag30,MSP_Lag60,MSP_Roll7_mean,MSP_Roll7_std,MSP_Roll30_mean,MSP_Roll30_std
17-10-2024,Castor,31-10-2024,3457.25,3420.94,3463.25,3484.94,3474.166114,16.92,0.489,3459.32,3649.44,3607.94,3676.8,1048,1.488,1.807,0.838,0.477,-142,-158,0.955,0.139,255,4051,0,21,11,10,2.96,0.122,21.48,16.52,0,0.338136082,-0.21,0.108,181086,104667,1395,63.74,4.28,31.75,3666.59,803.8,907.53,0,37.76666667,0,0,803.7982103,907.5318487,-0.209701432,0.108305099,0.33,2.1,6.48,8.72,20.95,2.475714286,3.155961856,10.186,13.21554717,28.92,26.86,27.74,24.29,25.07,25.16285714,3.594406369,24.53033333,2.750694562,19.67,18.92,18.4,20.19,15.55,19.45571429,1.741568806,18.62166667,1.771208594,3985.558485,3636.182998,3552.301436,3529.641257,3438.65778,3711.574963,207.5964506,3714.368473,243.3702096,3946.66,3670.06,3563.77,3468.84,3438.21,3692.942857,202.0479134,3711.404667,243.1576933,5594,7640,3347,10582,2940,6442.714286,6700.683267,4561.766667,4076.987129,3926.21,3955.69,3718.68,3812.87,3648.68,3785.63,209.0122331,3749.377,158.9184231,0.298115357,0.334735413,0.433812356,0.340088703,0.48622957,0.372921725,0.043175857,0.363271768,0.036023805,0.183,0.127,-0.235,0.434,0.509,0.13,0.252223446,0.0584,0.277385031,-0.046,0.007,0.227,-0.082,-0.009,0.040428571,0.119218087,0.0121,0.15606947,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
18-10-2024,Castor,31-10-2024,3582.03,3406.05,3618.92,3761.01,3613.87832,31.85,0.889,3590.74,3665.27,3655.25,3678.79,7154,1.109,2.213,0.346,0.327,-79,169,0.949,0.377,935,4051,0,27,14,13,0.33,-0.123,22.87,21.75,0,0.411167094,-0.369,0.198,36835,50390,814,53.29,0.0,35.94,3676.45,773.27,913.45,0,37.46666667,0,0,773.2719186,913.4541472,-0.369017429,0.198243694,2.96,3.28,0.07,19.18,12.65,2.054285714,3.226829492,9.557666667,13.22129231,21.48,21.17,30.08,27.3,22.53,25.40571429,3.327160236,24.38266667,2.71556679,16.52,20.9,19.44,17.69,14.69,19.57714286,1.882947284,18.757,1.850882641,3474.166114,3512.677679,3909.935689,3687.024392,3081.803238,3726.032197,194.5503966,3711.93027,244.019144,3463.25,3480.82,3918.11,3710.0,3085.85,3712.671429,183.8019392,3708.368667,243.7437301,1048,2500,1247,1686,4010,7107.571429,6471.239239,4744.033333,4066.201748,3666.59,3538.17,3723.69,3540.77,3359.33,3805.384286,187.1135482,3753.899667,154.6502976,0.338136082,0.395952759,0.336817887,0.380370754,0.385900988,0.375095201,0.04487787,0.364298312,0.03695463,-0.21,0.071,0.059,0.682,0.336,0.067142857,0.316112548,0.023366667,0.261843923,0.108,0.156,0.005,0.183,0.016,0.046428571,0.126818581,0.0126,0.156658777,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
19-10-2024,Castor,31-10-2024,3906.21,3874.04,3836.72,3918.55,3896.050926,-10.16,-0.26,3898.71,3831.0,3795.42,3875.23,1726,2.935,1.741,0.667,1.414,123,-128,0.48,0.565,4230,4051,0,50,14,36,1.36,-0.074,27.96,20.3,0,0.254268787,0.384,0.223,116259,126715,1724,65.02,4.34,34.49,3859.92,771.89,908.26,0,37.6,0,0,771.8874282,908.2561869,0.384238288,0.223471986,0.33,0.08,0.32,11.53,22.07,2.237142857,3.131153751,9.218666667,13.29912954,22.87,24.17,21.53,18.86,22.64,25.94714286,3.40013095,24.686,2.582380084,21.75,17.87,19.26,14.8,15.98,19.92428571,1.733857521,18.94033333,1.712649658,3613.87832,3878.296854,3682.275757,4024.724988,3840.720487,3728.568493,196.9669828,3707.641135,239.4190466,3618.92,3865.08,3685.17,4062.95,3840.32,3708.62,180.1590473,3700.827667,235.7642975,7154,18233,5309,8886,2477,4749.428571,4425.71858,4505.366667,4024.621151,3676.45,4010.2,3717.52,3926.5,3773.38,3783.915714,167.2658811,3751.680333,152.5514492,0.411167094,0.397239166,0.329546592,0.406850815,0.397753647,0.354670861,0.06227992,0.359212245,0.041157156,-0.369,0.264,-0.208,0.564,-0.443,0.084285714,0.331449199,0.017366667,0.250860379,0.198,-0.035,-0.022,-0.084,-0.026,0.083285714,0.136342356,0.022833333,0.160119801,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
20-10-2024,Castor,31-10-2024,3995.78,3903.25,3967.3,4030.96,3962.512764,-33.27,-0.833,3973.13,3881.83,3864.42,3913.97,2101,1.662,2.894,0.345,0.329,405,-82,0.104,0.846,1630,4051,0,42,20,22,0.11,-0.036,23.14,16.61,0,0.351826624,-0.68,0.099,145998,146618,1287,61.64,5.15,29.03,3856.39,766.27,910.8,0,37.43333333,0,0,766.2744514,910.8017621,-0.67972948,0.099268713,1.36,0.22,4.26,19.09,11.83,2.221428571,3.143217187,8.586,13.26475122,27.96,22.76,23.84,23.64,29.79,26.00142857,3.343323838,24.66933333,2.590962986,20.3,21.53,20.97,15.66,16.97,19.22142857,1.957280669,18.972,1.657809939,3896.050926,3820.487325,4071.624988,3541.480352,3293.324967,3748.857842,214.5441682,3721.675549,241.672628,3836.72,3785.33,4035.29,3559.74,3300.76,3734.615714,204.5499826,3714.413,239.0732287,1726,2100,5040,5964,1752,4749.571429,4425.618821,4376.6,4038.118498,3859.92,4062.61,3961.49,3842.95,3555.35,3754.455714,122.0478226,3752.128333,152.8481708,0.254268787,0.365632614,0.358611005,0.312616514,0.412778523,0.352698577,0.062093251,0.360519248,0.040238758,0.384,0.507,0.208,-0.113,-0.293,-0.085285714,0.379322956,-0.001533333,0.280615424,0.223,0.053,0.073,-0.078,-0.147,0.089857143,0.135746613,0.028733333,0.159536167,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
21-10-2024,Castor,31-10-2024,3675.43,3580.31,3684.04,3719.76,3699.024713,23.59,0.642,3668.63,3745.64,3698.91,3759.42,1422,2.002,1.55,0.388,0.466,459,60,0.81,0.859,6728,4051,0,45,20,25,6.22,0.082,22.66,15.67,0,0.32318454,-0.491,-0.068,35103,50861,945,81.48,2.28,28.9,3756.82,793.22,926.58,0,37.26666667,0,0,793.2209168,926.5788087,-0.491234814,-0.067848807,0.11,1.47,0.13,10.41,18.55,2.9,3.451560034,8.446333333,13.26694219,23.14,29.26,21.84,23.2,23.44,25.05857143,3.198720726,24.65133333,2.603368817,16.61,19.45,20.63,18.49,13.48,18.68142857,2.363080113,18.878,1.762712252,3962.512764,3798.984751,3601.099583,3481.132222,3507.566418,3734.577836,213.9775706,3728.938632,237.4311887,3967.3,3799.17,3568.92,3491.48,3514.8,3718.168571,203.1178885,3720.831667,235.4388177,2101,2226,9410,1332,1536,4634.714286,4511.625454,4379.6,4035.811379,3856.39,3677.91,3589.64,3530.33,3636.77,3765.728571,117.3533328,3759.678,146.9965896,0.351826624,0.387856225,0.320087673,0.358766887,0.443296399,0.343459765,0.060787827,0.35933317,0.040812514,-0.68,0.255,0.231,-0.434,0.251,-0.191857143,0.372519095,-0.003433333,0.283819234,0.099,-0.14,-0.312,0.161,-0.132,0.100142857,0.116838105,0.0211,0.158464257,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
22-10-2024,Castor,31-10-2024,3906.94,3891.68,3921.88,3962.58,3917.101114,10.16,0.26,3919.58,3640.71,3605.64,3668.59,5197,1.811,1.257,0.508,0.549,-125,211,0.173,0.731,140,4051,0,84,9,75,0.91,-0.086,25.91,18.09,0,0.474037114,0.167,0.0,101262,90671,1725,68.91,0.0,24.59,3685.76,788.85,872.82,0,38.76666667,0,0,788.8546872,872.8228163,0.167390564,0.000495571,6.22,8.99,0.11,9.01,41.84,1.745714286,2.199430662,8.176333333,13.33731154,22.66,28.38,22.57,24.64,20.92,24.70571429,2.892875485,24.69366667,2.613484242,15.67,20.25,20.73,19.32,17.41,18.37285714,2.263026839,18.837,1.766377845,3699.024713,3510.85353,4100.102788,3181.687348,4110.25695,3792.613205,197.6545209,3753.452424,215.9762825,3684.04,3510.29,4108.48,3207.31,4167.65,3776.967143,192.1913982,3744.650667,217.1291731,1422,13398,5777,1595,2147,3463.142857,2450.901768,4499.666667,4003.563485,3756.82,3617.72,3941.67,3581.36,3640.24,3775.448571,105.244093,3763.158,143.8312196,0.32318454,0.427519868,0.395600148,0.346234846,0.386655377,0.350105086,0.072853942,0.363593246,0.045767463,-0.491,-0.16,0.061,0.053,0.013,-0.145142857,0.396885974,0.000366667,0.285359843,-0.068,0.187,-0.094,0.263,-0.221,0.073428571,0.115033122,0.012333333,0.151753051,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
23-10-2024,Castor,31-10-2024,4291.59,4144.69,4278.65,4402.95,4263.051534,-28.54,-0.665,4275.57,3832.77,3791.55,3855.77,1486,1.651,1.415,0.385,0.421,81,235,0.846,0.091,2453,4051,0,44,0,44,0.12,0.034,23.33,22.52,0,0.347622521,-0.196,0.034,20563,26185,779,61.29,3.33,32.73,3859.74,824.79,878.42,0,38.56666667,0,0,824.7944053,878.4182539,-0.196230623,0.034034886,0.91,0.33,0.88,24.79,12.51,1.715714286,2.223262296,7.354,13.03474947,25.91,28.92,23.94,22.7,25.78,23.90714286,2.2316191,24.71466667,2.599405414,18.09,19.67,19.61,17.79,16.53,18.78,2.741155474,18.99466667,1.87731601,3917.101114,3985.558485,3475.597856,3815.723677,3587.210191,3832.255069,260.6043797,3768.363353,235.0253364,3921.88,3946.66,3521.21,3886.92,3570.79,3824.394286,267.3231152,3757.708333,236.8621672,5197,5594,1436,3280,11798,2876.285714,2345.181209,4439.866667,4035.678875,3685.76,3926.21,3557.01,3685.7,3474.55,3765.952857,91.47200951,3768.959333,144.1088967,0.474037114,0.298115357,0.382245629,0.354161495,0.41432922,0.357177537,0.069281161,0.36337528,0.045829459,0.167,0.183,0.097,0.203,0.056,-0.199285714,0.369571695,-0.012933333,0.28488775,0.0,-0.046,0.045,-0.001,-0.269,0.084857143,0.104700252,0.0135,0.151781547,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
24-10-2024,Castor,31-10-2024,3830.84,3820.71,3782.15,3832.97,3825.809947,-5.03,-0.131,3827.58,3895.05,3862.88,3931.71,4509,1.065,2.229,0.893,0.169,217,229,0.541,0.54,817,4051,0,2,25,-23,0.52,0.073,24.28,17.89,0,0.418708284,-0.341,0.151,166654,233907,1721,62.27,2.95,32.3,3872.11,812.61,916.85,0,37.66666667,0,0,812.6067903,916.8536986,-0.340743135,0.151357835,0.12,2.96,0.82,12.02,43.33,1.367142857,2.186639082,6.970666667,13.06186841,23.33,21.48,27.3,23.61,25.31,24.30714286,1.958262106,24.737,2.592456098,22.52,16.52,18.32,19.27,17.35,18.97571429,2.598075295,18.94866667,1.887217864,4263.051534,3474.166114,3840.627632,3319.722573,3646.352218,3882.489903,208.8208667,3785.232932,219.3528439,4278.65,3463.25,3815.62,3237.16,3662.53,3869.951429,218.1746622,3775.874667,215.4972805,1486,1048,1115,1400,6448,3370.714286,2258.72971,4543.5,3994.635236,3859.74,3666.59,3768.61,3595.16,3776.33,3795.312857,87.14457866,3778.191,141.4373251,0.347622521,0.338136082,0.386716424,0.365285641,0.379270706,0.368687852,0.072221095,0.365156035,0.04693091,-0.196,-0.21,0.242,-0.456,0.248,-0.218,0.373500558,-0.0091,0.279442098,0.034,0.108,-0.152,-0.052,0.208,0.091,0.107508139,0.020266667,0.153278411,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
25-10-2024,Castor,31-10-2024,3876.29,3794.34,3855.23,3925.64,3835.211406,-41.08,-1.06,3857.87,3596.04,3551.03,3606.8,1092,2.192,0.781,0.466,0.414,307,73,0.689,0.219,4723,4051,0,78,13,65,1.21,0.051,26.23,21.53,0,0.476369342,-0.451,0.192,86184,114673,1366,63.98,4.32,38.5,3648.03,801.41,939.18,0,39.63333333,0,0,801.4058748,939.1758805,-0.451047133,0.191688303,0.52,0.33,2.1,9.94,23.09,1.492857143,2.141912808,6.679666667,13.09064907,24.28,22.87,26.86,23.69,26.06,24.78714286,1.959078987,24.82166667,2.598552758,17.89,21.75,18.92,15.65,15.24,18.94428571,2.559973028,19.14466667,1.837499676,3825.809947,3613.87832,3636.182998,3755.592168,3590.292071,3914.108915,175.4620884,3787.886906,219.4634837,3782.15,3618.92,3670.06,3736.02,3572.93,3903.71,189.2192527,3779.848333,215.8358598,4509,7154,7640,1007,2009,2504.714286,1645.233288,4546.333333,3992.069676,3872.11,3676.45,3955.69,3875.25,3522.4,3791.252857,93.99782049,3770.617,142.1426509,0.418708284,0.411167094,0.334735413,0.395894844,0.387469749,0.378002459,0.082136881,0.367838518,0.050882031,-0.341,-0.369,0.127,0.23,0.483,-0.229714286,0.380250669,-0.0318,0.286909622,0.151,0.198,0.007,-0.126,-0.277,0.090142857,0.106532356,0.030866667,0.153809271,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
26-10-2024,Castor,31-10-2024,3694.76,3573.55,3735.85,3842.52,3721.743597,26.98,0.73,3708.14,3699.4,3654.04,3712.87,6299,1.212,2.364,0.923,1.432,-18,345,0.618,0.515,1774,4051,0,30,22,8,0.01,0.128,29.48,20.78,0,0.393542222,-0.76,0.034,95907,138080,1731,72.04,0.0,23.52,3748.57,827.52,894.04,0,38.46666667,0,0,827.51672,894.0374285,-0.759511066,0.034162073,1.21,1.36,3.28,37.47,2.83,1.3,2.215385595,5.431,11.77263406,26.23,27.96,21.17,22.86,27.39,25.00428571,2.403253747,25.04233333,2.70512245,21.53,20.3,20.9,15.71,15.91,19.01285714,2.608311806,19.31366667,1.741346057,3835.211406,3896.050926,3512.677679,4177.321034,3459.142882,3889.207868,190.201453,3772.700992,206.9949222,3855.23,3836.72,3480.82,4171.48,3480.2,3889.3,198.7709471,3765.327333,202.8421453,1092,1726,2500,9211,5657,3158.0,2123.028026,4449.266667,3909.281863,3648.03,3859.92,3538.17,3858.33,3363.58,3775.345714,89.76722766,3766.958333,141.2166821,0.476369342,0.254268787,0.395952759,0.343734161,0.386744567,0.397898664,0.061426451,0.369498787,0.050881003,-0.451,0.384,0.071,-0.153,0.131,-0.393142857,0.312286956,-0.052033333,0.315709435,0.192,0.223,0.156,-0.257,-0.046,0.063142857,0.089900739,0.040566667,0.143884696,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
27-10-2024,Castor,31-10-2024,3603.08,3561.04,3614.51,3706.63,3626.76588,23.69,0.657,3624.38,3781.26,3765.64,3830.67,3459,0.544,2.16,0.771,1.149,277,78,0.894,0.819,1880,4051,0,22,12,10,7.26,0.03,30.16,17.13,0,0.426386552,-0.139,-0.062,170466,85787,1121,76.23,3.42,30.59,3777.88,774.48,866.95,0,37.03333333,0,0,774.4801707,866.9468758,-0.138992178,-0.062390631,0.01,0.11,0.08,11.36,24.81,2.321428571,3.061859068,5.294333333,11.72513412,29.48,23.14,24.17,22.76,21.62,26.00714286,2.907448562,25.289,2.824578516,20.78,16.61,17.87,17.73,18.7,19.08714286,2.534841969,19.29366667,1.763467359,3721.743597,3962.512764,3878.296854,3539.067255,3409.598222,3841.244027,209.9436574,3775.624279,204.1817989,3735.85,3967.3,3865.08,3550.49,3402.75,3838.901429,219.356927,3767.461333,200.8308012,6299,2101,18233,1542,16564,3352.0,2071.770097,4513.166667,3875.644499,3748.57,3856.39,4010.2,3559.31,3467.9,3764.13,82.56980037,3774.244,135.6633018,0.393542222,0.351826624,0.397239166,0.326528417,0.38617447,0.408550082,0.058500729,0.372827391,0.05123805,-0.76,-0.68,0.264,-0.164,0.165,-0.315857143,0.295981097,-0.0512,0.315436578,0.034,0.099,-0.035,0.357,-0.005,0.040142857,0.099301609,0.0266,0.131950775,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
28-10-2024,Castor,31-10-2024,4000.13,3955.43,3967.74,4004.61,3966.059553,-34.07,-0.852,3981.56,4054.41,4017.15,4065.87,10922,1.839,2.159,0.669,0.213,401,86,0.391,0.424,328,4051,0,76,29,47,1.18,0.271,27.43,19.43,0,0.420886729,-0.223,-0.124,188055,244509,1156,91.48,3.11,35.95,4048.32,810.25,872.19,0,38.63333333,0,0,810.2527752,872.1931777,-0.223289553,-0.124015485,7.26,6.22,0.22,11.31,9.24,1.601428571,2.540508011,4.956666667,11.69173487,30.16,22.66,22.76,23.53,27.85,26.68857143,2.526205511,25.419,2.830571223,17.13,15.67,21.53,20.09,15.09,19.62428571,2.040162225,19.27166667,1.757296284,3626.76588,3699.024713,3820.487325,3935.307451,3859.681711,3879.391861,203.9705113,3776.649349,205.086303,3614.51,3684.04,3785.33,3920.58,3847.72,3879.43,212.0629341,3769.033333,202.25022,3459,1422,2100,3521,3092,4709.142857,3327.675136,4759.866667,4042.280474,3777.88,3756.82,4062.61,3798.44,3808.7,3805.772857,135.0791489,3782.573333,144.5781361,0.426386552,0.32318454,0.365632614,0.40165775,0.351938542,0.422507538,0.044787004,0.373468357,0.051729062,-0.139,-0.491,0.507,0.125,0.255,-0.277571429,0.286739055,-0.0628,0.315132091,-0.062,-0.068,0.053,-0.013,-0.349,0.032142857,0.111029168,0.0229,0.134628569,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
29-10-2024,Castor,31-10-2024,3959.89,3914.5,3953.6,4002.19,3946.840689,-13.05,-0.33,3955.86,3857.0,3815.84,3901.59,4548,1.607,2.148,0.772,1.061,-14,366,0.161,0.487,2049,4051,0,80,20,60,0.4,0.095,26.79,19.38,0,0.420605695,-0.436,0.124,144763,150430,1098,82.87,1.61,27.8,3840.9,837.47,903.26,0,40.43333333,0,0,837.4672827,903.2553861,-0.435749212,0.123821686,1.18,0.91,1.47,52.03,3.06,1.528571429,2.570774388,3.235666667,7.611725385,27.43,25.91,29.26,27.32,28.47,26.81428571,2.502790823,25.40133333,2.819931197,19.43,18.09,19.45,19.43,16.09,19.80857143,1.93397198,19.27,1.757164644,3966.059553,3917.101114,3798.984751,3585.699425,3836.614956,3883.640372,205.1929274,3788.687391,204.0881438,3967.74,3921.88,3799.17,3571.92,3896.63,3883.961429,213.4555292,3781.756,201.4263444,10922,5197,2226,1905,1024,4616.428571,3320.851339,4847.966667,4006.55793,4048.32,3685.76,3677.91,3736.21,3720.7,3827.935714,124.412448,3786.063,144.6838877,0.420886729,0.474037114,0.387856225,0.296398059,0.463001338,0.414874478,0.038677576,0.377608612,0.050298703,-0.223,0.167,0.255,-0.416,0.686,-0.363714286,0.211670904,-0.063466667,0.315925213,-0.124,0.0,-0.14,-0.181,-0.18,0.049857143,0.114871564,0.033066667,0.130141285,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
30-10-2024,Castor,31-10-2024,3945.99,3912.44,3912.23,4007.79,3931.334607,-14.66,-0.372,3949.39,3851.1,3815.72,3873.82,8339,1.579,1.107,0.153,0.214,-163,-197,0.324,0.75,793,4051,0,32,10,22,0.37,0.122,25.03,20.1,0,0.40946902,0.117,-0.086,38723,34436,1208,69.35,2.79,27.46,3810.59,816.58,887.52,0,40.8,0,0,816.5804141,887.5157313,0.116837245,-0.086468775,0.4,0.12,8.99,41.42,24.55,1.564285714,2.549593805,1.867333333,2.450975785,26.79,23.33,28.38,25.87,25.17,27.05714286,2.168499591,25.37333333,2.819287429,19.38,22.52,20.25,18.06,15.3,19.46285714,1.545851591,19.338,1.74817422,3946.840689,4263.051534,3510.85353,3963.049978,3405.863779,3836.25224,125.9810101,3787.630212,203.2341549,3953.6,4278.65,3510.29,3924.7,3375.14,3831.615714,128.5943913,3781.340333,201.1338453,4548,1486,13398,3220,1899,5595.428571,3253.643847,5018.6,4043.667903,3840.9,3859.74,3617.72,3850.3,3646.47,3820.914286,123.7032749,3784.739333,144.2569562,0.420605695,0.347622521,0.427519868,0.374938872,0.389740127,0.423709692,0.025611506,0.378759617,0.050629499,-0.436,-0.196,-0.16,0.001,-0.182,-0.319,0.276221529,-0.0596,0.317447644,0.124,0.034,0.187,0.188,0.06,0.032714286,0.126043265,0.023933333,0.128497399,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
31-10-2024,Castor,31-10-2024,3441.87,3382.36,3508.45,3472.88,3456.527009,14.66,0.426,3438.41,3622.38,3577.84,3662.97,4561,1.76,1.327,0.232,1.046,-189,-36,0.378,0.689,1756,4051,0,32,22,10,9.15,-0.107,26.7,18.56,0,0.420111605,-0.198,-0.105,75528,106655,1955,82.68,4.38,28.0,3661.84,781.87,896.0,0,40.16666667,0,0,781.8663717,896.0023074,-0.19800947,-0.105128388,0.37,0.52,0.33,3.52,7.34,2.797142857,3.759777096,2.055,2.775884761,25.03,24.28,28.92,24.09,27.42,27.40285714,1.816257271,25.46033333,2.818590359,20.1,17.89,19.67,16.49,15.49,19.55857143,1.450004926,19.407,1.671037567,3931.334607,3825.809947,3985.558485,3572.747859,3928.68968,3783.497534,191.410591,3783.756184,208.5106624,3912.23,3782.15,3946.66,3574.16,3948.32,3792.515714,178.18841,3779.15,203.8078376,8339,4509,5594,6884,3902,5602.857143,3250.808075,4941.166667,4028.930106,3810.59,3872.11,3926.21,3667.29,3497.75,3790.875714,134.2773362,3784.557667,144.4133104,0.40946902,0.418708284,0.298115357,0.346088782,0.396599728,0.423910167,0.025571293,0.381227044,0.050785892,0.117,-0.341,0.183,0.138,0.172,-0.298571429,0.279590687,-0.0708,0.316160304,-0.086,0.151,-0.046,-0.057,-0.005,-0.003857143,0.12310758,0.022333333,0.12983181,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
01-11-2024,Castor,28-11-2024,3839.55,3728.45,3805.76,3895.23,3802.90241,-36.65,-0.955,3816.53,4070.51,4042.63,4086.14,2885,0.942,2.081,0.405,0.447,-7,138,0.298,0.571,676,4051,0,21,21,0,13.78,0.054,25.58,19.28,0,0.429157954,-0.164,0.093,185412,156557,1895,74.08,11.41,37.64,4030.71,842.39,927.35,0,39.3,0,0,842.3893519,927.3485112,-0.164178626,0.093100267,9.15,1.21,2.96,6.48,8.62,4.592857143,5.482510721,2.298333333,3.421933395,26.7,26.23,21.48,27.74,26.91,27.31,1.900859455,25.38833333,2.78574584,18.56,21.53,16.52,18.4,17.71,19.23714286,1.160670988,19.43633333,1.660441328,3456.527009,3835.211406,3474.166114,3552.301436,3470.968132,3778.881963,190.3423172,3792.10955,203.8868947,3508.45,3855.23,3463.25,3563.77,3506.13,3785.448571,176.2570919,3787.216333,199.7376711,4561,1092,1048,3347,13455,5859.0,2886.352081,4925.766667,4036.110262,3661.84,3648.03,3666.59,3718.68,3417.53,3845.544286,143.977681,3794.958667,150.6087192,0.420111605,0.476369342,0.338136082,0.433812356,0.45313111,0.417165683,0.012114068,0.381071898,0.050626568,-0.198,-0.451,-0.21,-0.235,0.536,-0.257571429,0.27450978,-0.068433333,0.315152911,-0.105,0.192,0.108,0.227,0.012,-0.018,0.100460606,0.017866667,0.124753476,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
02-11-2024,Castor,28-11-2024,4123.79,4063.67,4037.53,4226.1,4101.998382,-21.79,-0.528,4128.89,3900.38,3850.41,3933.63,1461,2.677,2.549,0.549,0.71,194,373,0.973,0.067,1807,4051,0,0,15,-15,3.57,0.19,22.55,19.04,0,0.482832951,0.061,-0.025,112891,121298,1729,83.96,1.65,40.42,3901.69,793.2,924.63,0,38.06666667,0,0,793.2026893,924.6277036,0.060669083,-0.02540676,13.78,0.01,0.33,0.07,12.6,5.101428571,5.141022689,2.415,3.402952825,25.58,29.48,22.87,30.08,20.53,26.32,2.336935315,25.13733333,2.685885115,19.28,20.78,21.75,19.44,16.13,18.98857143,0.940645675,19.423,1.662016121,3802.90241,3721.743597,3613.87832,3909.935689,3660.175014,3833.204076,222.809474,3798.51164,210.6185141,3805.76,3735.85,3618.92,3918.11,3657.28,3828.545714,197.687825,3791.197,203.5891222,2885,6299,7154,1247,7109,5167.857143,3311.374963,4932.9,4029.568098,4030.71,3748.57,3676.45,3723.69,3525.95,3867.418571,138.3090587,3800.892,151.2092435,0.429157954,0.393542222,0.411167094,0.336817887,0.34873156,0.429921501,0.02413728,0.385939066,0.053179801,-0.164,-0.76,-0.369,0.059,0.565,-0.140285714,0.184795125,-0.068366667,0.315181008,0.093,0.034,0.198,0.005,-0.019,-0.026428571,0.097810799,0.016866667,0.124980201,4051,4051,4051,4051,4051,4051.0,0.0,4051.0,0.0
